nodeID,nodeUserID,nodeTime,actionType,videoID,platform
VcdOWsy4na9J0P1CAsLH5g,a0fYqjn3qCvgH6MYNqZRew,2019-03-08 19:52:28,tweet,wV75b-j2vIQ,twitter
UIODshnF9pswghl36CHKVQ,a0fYqjn3qCvgH6MYNqZRew,2018-05-04 22:59:49,tweet,CCmN6X_7kn0,twitter
wfxH6rrWWA6ZUXDo0fvdiQ,p0sl6RK9e5w_CBl5n7HWOg,2018-04-15 17:53:24,tweet,3vNwe7yKbwo,twitter
TvPFbzr6MplV2kuTGqStjw,a0fYqjn3qCvgH6MYNqZRew,2018-04-10 15:44:24,reply,s59ZoFqGISg,twitter
jBPLPFQ4jqKswzdTqZSOIw,a0fYqjn3qCvgH6MYNqZRew,2018-04-09 04:48:56,reply,CCmN6X_7kn0,twitter
LAyqifSphGE1i68o98ov3w,a0fYqjn3qCvgH6MYNqZRew,2018-07-23 01:47:19,reply,3vNwe7yKbwo,twitter
yAWoF8JcdLNusgyjmRb2hw,a0fYqjn3qCvgH6MYNqZRew,2018-06-15 07:39:07,reply,zwQvinmry5U,twitter
5hMZ4eAfd9jDiiSmxwHMOg,SGUOCOO9q95ZfxLb6D1rbQ,2018-04-09 17:54:23,tweet,p3dYi8GV3Ts,twitter
J41cTFLUoCSe_ums4o3K9w,ujBzZSZJ3xhX-IO-SKxPLw,2018-12-21 21:03:00,reply,ijXYoBTHues,twitter
Yn_-0TEDPJpedYxRGuzrnA,lSmQYvUcuGn6oFyjGJduDw,2018-11-12 20:29:45,tweet,jfDdcWcRI_Q,twitter
kEDxKMjG-khUfi2I75J0mg,lSmQYvUcuGn6oFyjGJduDw,2018-06-04 02:44:54,tweet,CCmN6X_7kn0,twitter
JvkX_CxUOSnXnjD3LzezFQ,lSmQYvUcuGn6oFyjGJduDw,2018-08-04 15:31:10,tweet,CYflh9ltqDY,twitter
-qtIF3WKNchjgUXS-RQ5dQ,lSmQYvUcuGn6oFyjGJduDw,2018-06-15 03:49:17,tweet,ZWxQHPwoNMk,twitter
k8xHuOvTF16ayWPueqxZOA,SGUOCOO9q95ZfxLb6D1rbQ,2019-01-26 01:37:13,tweet,sn7BKsnEPtE,twitter
Ck4FrrzQT_5ZIASafM-9Rw,a0fYqjn3qCvgH6MYNqZRew,2018-05-04 21:15:55,reply,J5ivyaEm7Oo,twitter
t9UF1CMEBgic7XcolrP3xw,a0fYqjn3qCvgH6MYNqZRew,2019-03-15 15:27:20,reply,8LnVHw96jFs,twitter
Nc4_ioB0c53-BaVRT7en6w,a0fYqjn3qCvgH6MYNqZRew,2018-04-16 06:28:11,reply,WPGG3P14WWk,twitter
_wKF-l5VI91_8_t2Pv0PFQ,a0fYqjn3qCvgH6MYNqZRew,2018-04-12 04:24:20,reply,DCu8mNC1JyE,twitter
yYCFFXe3SYX6LvClitQJ4g,a0fYqjn3qCvgH6MYNqZRew,2018-07-30 17:54:03,reply,HtPBRggPRoM,twitter
6AVrpaUA_HXN5K3Fs-lI4A,a0fYqjn3qCvgH6MYNqZRew,2018-04-20 00:40:12,reply,Jq4LEIO740A,twitter
fu8NLY3Fj7nXsEx98x9pHA,5hBVs8jS6_vCAFsHOjvKcA,2018-07-24 14:08:13,tweet,yaZRZo9FGQI,twitter
6R15yKAEEx4t5sHLW5WPrg,lSmQYvUcuGn6oFyjGJduDw,2018-04-19 16:15:29,tweet,p3wJjK4Kxmo,twitter
xXegWkzleCaCoGtQHpDFBQ,-P3w36H685jCwdiN0sJ-lw,2018-04-11 11:14:03,tweet,PWE7Qvcp0eE,twitter
CUxIa5-1bn5SBoIYrCiGzg,lSmQYvUcuGn6oFyjGJduDw,2018-12-15 21:12:51,tweet,CCmN6X_7kn0,twitter
B82DuTGHMhiL3C2VV_khhA,lSmQYvUcuGn6oFyjGJduDw,2018-05-21 14:45:04,tweet,JsMWPg9Fca4,twitter
UxwP2CgV6gTjIJLXXWscwg,vdKkQCZiPlkRvYMudeAIdg,2018-04-16 09:13:42,tweet,CCmN6X_7kn0,twitter
y69SkZXUm-3Bff3sK8XRHA,CyodG5VY_SpjIpSHDXLNgg,2018-04-14 09:27:36,reply,8xepXc4fw0U,twitter
gZDDX219KUR8RIrbkSdigw,xJ6AJKSct3u4r3KeKPVyag,2019-02-16 16:35:17,reply,5k6hSS6xBTw,twitter
6nNqDKLKOJAgAcQsmPEATQ,xJ6AJKSct3u4r3KeKPVyag,2019-02-19 21:19:15,reply,CCmN6X_7kn0,twitter
TZllnlqfNwWaDomiIrXcIA,a0fYqjn3qCvgH6MYNqZRew,2019-03-05 14:20:04,reply,YG9iMYrcFcY,twitter
9UocEXZj9yaXPt4CVLD2BA,a0fYqjn3qCvgH6MYNqZRew,2018-12-22 03:44:25,reply,CCmN6X_7kn0,twitter
c8g5gGMa0lYiSEaaQIlPvw,a0fYqjn3qCvgH6MYNqZRew,2019-03-05 14:18:51,reply,tvVaG10AEI0,twitter
h0HPbOROJrn0w39sPkUZSA,lSmQYvUcuGn6oFyjGJduDw,2018-07-26 11:53:31,tweet,ZR6DnYay5J8,twitter
BaaK-_khadVOm_NQxYjuCQ,a0fYqjn3qCvgH6MYNqZRew,2019-01-27 02:59:00,reply,wV75b-j2vIQ,twitter
XKtjh7GPyeWtS2w8OlFGUQ,a0fYqjn3qCvgH6MYNqZRew,2019-01-06 11:11:02,reply,tvVaG10AEI0,twitter
BUy1vYatJcaDczXezH7g1A,a7o9N2cZ8ypTmwgJX-vRRw,2018-05-25 15:48:40,reply,3HCFol7g-FU,twitter
lOlGSSbDNyYw3GrGjRxAbg,a0fYqjn3qCvgH6MYNqZRew,2018-08-03 02:01:15,reply,_x3fqwR13Ak,twitter
dmIBROpLrhJqb2bOLF8Omw,a0fYqjn3qCvgH6MYNqZRew,2018-05-14 21:24:04,tweet,yaZRZo9FGQI,twitter
ewIHv_AubbxgV7kV14rjng,Vm56lGD44ij44I4ybg_VKA,2019-01-12 15:57:48,tweet,CCmN6X_7kn0,twitter
yRAXW--gnMCtupVaBc2_FA,lSmQYvUcuGn6oFyjGJduDw,2018-07-23 00:04:45,tweet,amtWcEq1XHQ,twitter
9fst0FcZ8GKq7TslNkaIWg,WJwlJKG0uMRL4WLCijzEKg,2018-09-11 05:09:36,reply,Jq4LEIO740A,twitter
dCtNPNWQg3UnkB8Twi9BoA,wqFRjsURCjEoxXgV-8U9UA,2018-09-17 21:33:50,tweet,3HCFol7g-FU,twitter
ix_AJ8BwXI5roDFpU1gI3g,a0fYqjn3qCvgH6MYNqZRew,2018-08-01 20:29:41,reply,CCmN6X_7kn0,twitter
foSQNaAG1WuvucaqZWaKAg,a0fYqjn3qCvgH6MYNqZRew,2018-07-22 17:46:17,reply,5k6hSS6xBTw,twitter
p64NehwJlWznniKvpAUA-w,a0fYqjn3qCvgH6MYNqZRew,2018-07-28 04:52:43,reply,XH11Co4_1kU,twitter
Cd1thG62n027TpWF5fN7OQ,RmXhUAcabJUPm40DX7L7BQ,2018-07-28 00:38:41,reply,thxkhGqTdPg,twitter
FxFnyIVZRFjjaVFj9PZubA,RmXhUAcabJUPm40DX7L7BQ,2018-07-21 17:25:04,reply,yaZRZo9FGQI,twitter
b9UxXoOotIy7L8NsquPzGA,a0fYqjn3qCvgH6MYNqZRew,2018-04-20 14:47:41,reply,b8bIupYSZeU,twitter
TfmmFg9SUasEpxKNlD_Ahg,a0fYqjn3qCvgH6MYNqZRew,2018-07-23 18:30:13,reply,J5ivyaEm7Oo,twitter
9UQwGYVrJleJpiUj-ncAZw,a0fYqjn3qCvgH6MYNqZRew,2018-04-16 02:38:28,reply,-ilNuSh1Fgw,twitter
-UckJ88wRQXTtRwwBtjCHw,a0fYqjn3qCvgH6MYNqZRew,2019-01-17 05:05:53,reply,vPRagJKxED4,twitter
ReIoDPX5NM37GCQHUFfQuw,a0fYqjn3qCvgH6MYNqZRew,2018-07-27 10:44:01,reply,yI2s9Ow2snE,twitter
MSRBo-4QR2jOx6r0b0aQEQ,a0fYqjn3qCvgH6MYNqZRew,2019-03-25 17:17:57,reply,jogZLYO9FhA,twitter
_Rxgnmvmaf5_-s2k9Rdxjw,a0fYqjn3qCvgH6MYNqZRew,2018-09-12 01:17:25,reply,3vNwe7yKbwo,twitter
httesVRPvEPIGXZ3KUwvyA,a0fYqjn3qCvgH6MYNqZRew,2018-12-30 11:35:43,reply,CCmN6X_7kn0,twitter
BG0FiapX_mHjwmCyXaLezQ,a0fYqjn3qCvgH6MYNqZRew,2018-04-03 01:14:38,reply,tvVaG10AEI0,twitter
0AvaOD9tSNoOm4wZf17_Hw,a0fYqjn3qCvgH6MYNqZRew,2018-04-15 15:23:18,reply,p3wJjK4Kxmo,twitter
xCxMhMZasVg-2l6Tnj37zQ,LWfK0oGcbcezpjzaoJAyOw,2018-04-20 13:19:23,tweet,CYflh9ltqDY,twitter
KlAFZyKuDS7LqBtDu6OjgQ,lSmQYvUcuGn6oFyjGJduDw,2018-04-11 11:42:56,tweet,JifBie5ZuuA,twitter
nq3i7r0U7bc8E12tHhghPA,lSmQYvUcuGn6oFyjGJduDw,2018-09-28 16:00:40,tweet,3vNwe7yKbwo,twitter
t7qIa4KVAOsjqDfDIUI41w,lSmQYvUcuGn6oFyjGJduDw,2018-05-14 14:07:34,tweet,6Wj6BPlcW8c,twitter
Ppi2DPYDyf1u-jpOqJ1tUw,lSmQYvUcuGn6oFyjGJduDw,2018-06-01 01:25:22,tweet,3vNwe7yKbwo,twitter
2G70OlMeIVBXxHnlJtQ4nA,04NLySd4__Kj01xsu9RaQg,2018-06-21 00:34:17,tweet,Jq4LEIO740A,twitter
zEwHorvbSvF3kVCzXbqnDw,itjJhy-CPJJ8hun1tRcLaw,2018-12-27 15:50:46,reply,CCmN6X_7kn0,twitter
n7DPhY6IvHdk45Gl-OjHcA,DbSrD4cAwXC0F013BG6TLQ,2018-04-14 06:40:38,tweet,G3YfniBHvrE,twitter
YceSrAPUCigTMHz8cU374Q,FDVIE3NOquWJeWz1_3dCGQ,2018-04-12 23:58:35,tweet,3vNwe7yKbwo,twitter
p66h5XveyJLIAjLnMKF1AA,xMYiuOWN3QAszScBQJJ_yQ,2018-04-13 19:46:27,quote,CCmN6X_7kn0,twitter
rYJUtIA_b-QQN0BRktWWMA,xMYiuOWN3QAszScBQJJ_yQ,2018-08-30 16:45:06,reply,CCmN6X_7kn0,twitter
QNhwgvdXDXdVMOFP-y9IGA,n8pdHod-Yq6S-B3xBFa_vA,2018-07-04 02:47:11,tweet,6Wj6BPlcW8c,twitter
PC7uQgi6PrAsBwI1XG2FpQ,g000nWbKS8xmExA6RgXXAg,2019-01-13 23:48:41,tweet,DPgOnD0n9uw,twitter
4FKkacbUzwAIOfPQ8wA7rQ,U6CsfQ0LRt5wu_qHV7WeeA,2018-04-22 11:16:57,tweet,b8bIupYSZeU,twitter
HfIXhY13uxLINGb3bNTpqg,NCvupGxp--A1WcoHkdXfXw,2018-05-05 19:49:33,tweet,0ZzE6JLChEQ,twitter
Tf9l1aSj_pi80QtUe_DMhA,n8BKO4o9ouS2zTqgksBdlw,2018-07-24 00:27:30,tweet,OA0wvsJ_68A,twitter
PQbKXNEhpt_H4UTnCKS-Tw,I-BFYSKzcATM0zh2yMzT1A,2018-04-21 10:25:28,tweet,3vNwe7yKbwo,twitter
81N646D9x1LWXiBc950W7Q,dNTG_nJ-U03BN8Nxs8LaBw,2018-07-23 00:47:03,tweet,Xc2SyTIm8oM,twitter
_ui8-NtHL2ptPYLdFAMklQ,8p_0RIbvUF78idF7wsuA-w,2019-04-29 22:38:33,tweet,zZVidH9NAuQ,twitter
g4nhn-35QElGEvaiukiJVg,mEn5FQw38zHImM_-krVMRA,2018-07-23 13:04:28,tweet,3vNwe7yKbwo,twitter
P8x5Qd9ajMc2uITVLH84WQ,Gc7riXd1bAuJVwrOkd9clQ,2019-02-17 18:08:23,tweet,CCmN6X_7kn0,twitter
N49hv_5VuawKPBwufmKDqA,l4hkAlOyvb8yfKH7ABrkUw,2019-01-19 03:13:56,tweet,RkJ6N97cRLs,twitter
AamGWCOJH6Zt_sqyelv9lw,QW8DNB3otIMLc8AAE9diZA,2018-09-30 06:53:50,tweet,qtHY1ZoUdWU,twitter
LItM7-Zu_4OVEB11Fwqbjg,-ALNdkfyhs4tTGBc3x7yrA,2018-05-09 14:56:47,tweet,yaZRZo9FGQI,twitter
Rl8z0G6YIzc0LI9e6NrWfg,GmdR81gsUJhYgwPs2rvQig,2019-03-04 00:32:30,tweet,CCmN6X_7kn0,twitter
8Gj0Hp68hcanzOHaiGWl-Q,kA8c11o-Vhxbf2ZudOfROg,2019-01-04 20:29:07,tweet,tvVaG10AEI0,twitter
l0303qr8o8PQEADLjgzvfg,aLHaOCRbRu8jaAPwmLJrKw,2019-02-16 17:35:22,tweet,0EXtHoOi7_4,twitter
K_iVICH0oJexiP5XQS3kvA,HsSVxGJTE90Y6ctO-a1ucw,2018-04-15 18:59:01,tweet,3vNwe7yKbwo,twitter
Xui5jz0uKW61Oz2eTCDRRg,lSmQYvUcuGn6oFyjGJduDw,2018-04-17 10:51:41,tweet,CCmN6X_7kn0,twitter
oqlsDfAIR0Un0hYC9AvsnA,kA8c11o-Vhxbf2ZudOfROg,2018-07-05 18:46:45,tweet,3vNwe7yKbwo,twitter
i1IYKGYOCPOrJZ28eDrjOA,nE4lnsfS6OtcOFVmE9t5Ug,2018-04-17 15:08:31,tweet,CCmN6X_7kn0,twitter
1F-J6s_K45yzsbiyS5SzCw,agyDKM7KfNW9D6pk0OgC8A,2018-05-06 15:14:54,tweet,D5REVTpNTPg,twitter
_wbbRs3a8lcoXmpm-HkEvg,F29Coc23WthYwV9t60cL0g,2019-02-17 13:47:53,tweet,5k6hSS6xBTw,twitter
e-xAyBk5qiSBGYofrSbVRw,A5ov0dEUm6WpAk8Aa1uO2g,2018-09-19 21:24:31,tweet,-GOVSjwtAT0,twitter
E9GmO2Q7w5qKn08icOrTzA,A5ov0dEUm6WpAk8Aa1uO2g,2019-03-13 23:07:35,tweet,DPgOnD0n9uw,twitter
XnguD-byW1gEi0fOD6f5nw,AYjAPgsOlqYzAr9e3r2HVA,2018-04-15 09:56:03,tweet,PJty0RfRMko,twitter
EFrIKDWIgLANonZnOg802Q,AYjAPgsOlqYzAr9e3r2HVA,2019-03-12 02:01:08,reply,CCmN6X_7kn0,twitter
FQLCxuEnl7Q-9BkU9B83sg,AYjAPgsOlqYzAr9e3r2HVA,2018-12-26 18:48:04,reply,jZEC6xfBcPM,twitter
7VGfwz_FXrj_0NMkzROh9w,bBel1p-G7waEhpsB4yEchg,2019-04-13 12:46:49,tweet,CYflh9ltqDY,twitter
ABbnrCSsQJInM_X6cTtR3g,HtpPqJs2USGRx0A6txPFSg,2018-09-26 16:16:04,tweet,3vNwe7yKbwo,twitter
fWu_NpK9ZpYKvRSBW5zjNg,AYjAPgsOlqYzAr9e3r2HVA,2019-02-11 22:26:55,reply,4oQTWn1JfeA,twitter
Y7kHaRuWeJkvJ9Ie_AB9gw,E5IXIn4900NK_UorEgrr8g,2019-01-09 20:22:52,tweet,92BqudFKwKs,twitter
MdKmWec-4-Ukbmli0DSIdw,llkthzZLuZ75QfHxMDI18g,2018-04-17 02:48:16,tweet,ZR6DnYay5J8,twitter
9y3QMD56N8hliWPPWI42OA,AYjAPgsOlqYzAr9e3r2HVA,2018-04-15 13:27:25,tweet,PWE7Qvcp0eE,twitter
rRkhj_zTdBKmxC6YTqKY1g,VVeBWywfwmmcA_OCi8Jixw,2018-08-12 14:12:42,tweet,Ed-__3Vl_aY,twitter
adSa137rAiNNpj0DWuQgMw,6ht5rt3rC2QgHaUYmkcjwQ,2018-12-23 13:10:53,tweet,CCmN6X_7kn0,twitter
fMapGefQQQJWpOPRAR7XDA,8Syvd0tDd9KTOiYBHiCn_A,2018-04-13 08:54:04,tweet,WPGG3P14WWk,twitter
JHe5SjazQ5T1wjOiyTdg4Q,FDVIE3NOquWJeWz1_3dCGQ,2018-04-24 07:28:55,tweet,9YFVxWgJKQQ,twitter
qVqJuBMk2NhuJv444Fs3pw,f6szrnFCHtwJUIrHaNxEfQ,2019-03-27 03:20:31,tweet,yA68YId0l8g,twitter
J6NKwTQ85IhFS84tKTP_WQ,woJFpUz0MNTKkk93G26OAA,2018-11-26 04:58:34,tweet,cYMFF93Ev4Y,twitter
m6c8BNBtGtI-kS6Q0W6mTA,UOOdrW7UGdKJa7tOvQT_PA,2018-04-14 21:11:59,tweet,yI2s9Ow2snE,twitter
QUvRDPDHnADUUj1CoiocCQ,ltglhfNS9QP5V8IsgtUXJQ,2018-07-22 12:14:03,tweet,apC2GbSUKYw,twitter
maVA7B5ZNSH7fPuTHsSZ_w,QUNG-bqMob88V-J_MTX9JA,2018-07-23 10:55:24,tweet,ZWxQHPwoNMk,twitter
RNy-KWQQbAsm0pEn8zaTuQ,F29Coc23WthYwV9t60cL0g,2018-07-24 07:37:55,tweet,3vNwe7yKbwo,twitter
sY4JPpMOXfQaZRI2DaR-Bw,SoUs10qjRK2XAB8jxHHkYg,2018-05-14 15:53:38,tweet,OBkn78q_t_Q,twitter
ssa8DGy3GNPAROlkx2ymWw,a6sIoyqhkuDsdZevN9TUyw,2018-05-23 14:04:57,tweet,ft9KE_T7IPc,twitter
6tk2q77fFp20p6jrbBtbpw,F29Coc23WthYwV9t60cL0g,2018-07-26 12:01:44,tweet,tvVaG10AEI0,twitter
zuZofK16MnSV2QiRv7wRPA,F29Coc23WthYwV9t60cL0g,2018-07-30 11:23:50,reply,zwQvinmry5U,twitter
P3SCJbCDc4HzxXDqae-MTg,alOLo0Fqqh8fYPb8xfCM-Q,2019-01-08 16:21:10,tweet,XH11Co4_1kU,twitter
imhmwct3wVqYK84vvZcEeA,YGGPA6TdBWCBk1MG0s2SUQ,2019-02-14 01:02:55,tweet,G3YfniBHvrE,twitter
NOqSVzSFy2QNbjlqOsK2Qg,ZSqrfH5oQsiNDGuj8jXoug,2018-05-14 14:27:02,tweet,3vNwe7yKbwo,twitter
PMyrVtWQnGWB0QwsKS_NGw,A5ov0dEUm6WpAk8Aa1uO2g,2018-07-22 14:37:23,tweet,0EXtHoOi7_4,twitter
uv3ZAO5Gd5HoRoPdQEywLQ,A5ov0dEUm6WpAk8Aa1uO2g,2018-05-03 19:56:51,tweet,tvVaG10AEI0,twitter
JO2uL14RFsI2CfqUMtdniw,X38i8Vx8bk1ZRnrXoa84EA,2018-05-04 22:28:10,tweet,BbxB9TdtxBY,twitter
8NV5-ZgI1aBA6OfW294G_g,DUrR_t_mKPp2FC3mHyAJZg,2019-02-17 01:52:58,tweet,jldEZa8Va24,twitter
XGXlDAjP2PB_rE4OhEl-yA,GF10YJuuMnJidJZFRpiALw,2018-04-09 07:59:30,tweet,nVratTvQAt8,twitter
tPp4yBp8oiRB6yYijX0XgQ,u-eWFxRrHfiWBmRoYE5Ttw,2018-05-21 14:23:14,tweet,DPgOnD0n9uw,twitter
edJlTPcx1F-kFgdradqOJg,1KacxTBPAQVEMqo3h9lb0g,2018-04-18 18:41:09,tweet,7R2QhK0-Pe8,twitter
MWnYWlza15VpYCaYL-FuBA,KKsgC5jyKot_UDfjrYlMFw,2018-04-20 11:35:10,tweet,7R2QhK0-Pe8,twitter
SadkiL_fbRYzN45fejznKQ,HTi9Z_U0m0_rgT-wUaxvMw,2018-12-21 17:54:48,tweet,BBLSqpP11O8,twitter
bMKva0JRDk_eE5vq_SuokQ,-O1MWrjHKh-TeAEC4jdaQA,2018-07-28 21:41:49,tweet,3vNwe7yKbwo,twitter
s9yKXsCVZlfSIhL8HFH_6g,hOC_vE3RxzwKyvDwMWHP4g,2019-03-27 14:27:29,tweet,CCmN6X_7kn0,twitter
syVJvg6MNjFPricPxhWLEA,5pWPH6at6iZ4851ADGX1iw,2018-04-07 23:59:02,tweet,OSvD9eIFDjg,twitter
tpl7IXdabo-M3lx3ES1vTQ,MWkfbs07rSjJOhQwGuq6iQ,2018-08-10 23:35:26,tweet,CCmN6X_7kn0,twitter
7Ryo8vbMT2kJxMZCkyz_BQ,fmJ5YoHwD6m-kRCx3RttcA,2018-04-17 09:44:24,tweet,3vNwe7yKbwo,twitter
5hWFRIHObnnSIVKsVSLnaA,wLA3gVbijdAH2XzY78wVIQ,2018-09-08 19:15:02,tweet,LCV87eXpiQw,twitter
BkJFjpKL04b55UI5FrPwRw,lZZwhXvfy6Z2dqTAyUBPLg,2018-05-12 08:23:22,tweet,CCmN6X_7kn0,twitter
r7H_n_Xkhnj6jQo5oFCcDQ,WXyx-OYOIxe8W1Jo2yPLeQ,2018-06-20 11:39:45,tweet,3vNwe7yKbwo,twitter
WxkhOdBGdHRtEOHofogPtg,woJFpUz0MNTKkk93G26OAA,2018-12-20 04:51:15,tweet,jNIp1lZwJts,twitter
1saRR7thvit6wNXun3FdPA,woJFpUz0MNTKkk93G26OAA,2019-01-29 13:05:30,tweet,N2JgopKUr7I,twitter
PCBohklqT-iEOM3BvC8Sbw,76NyLaESChc0ztW8wLsFVA,2018-09-01 11:43:53,tweet,BBLSqpP11O8,twitter
JlphQih8swK5tMdeW9lyXg,OF9FozM_zHFo0R251y1W6w,2018-04-19 00:37:21,reply,OBkn78q_t_Q,twitter
DEbYKEraQdaURx2RY6K7fw,dK2cwCta9ys16EDtXOW3rg,2018-05-14 23:02:51,tweet,CCmN6X_7kn0,twitter
6nzw_PG9xQu95RNLe-a4bw,Qo0HcDECOYvwGV6Os38UvQ,2018-07-29 01:42:56,tweet,p3dYi8GV3Ts,twitter
S4pn0pXIMCwqst3kTRU9bw,vVbau-qnBuKyxMltb8oJoQ,2019-03-12 20:53:10,tweet,CCmN6X_7kn0,twitter
jsfwkgpiDfnkncHX9fhVtA,zEJ6t17mNGbayOdkyYseVg,2019-03-04 04:04:29,tweet,ijcA3LCKCl0,twitter
ZinroO8uij1kvcjEFrY96Q,YPrgtH8op584B0uzUQoGVA,2018-05-09 16:55:00,tweet,vPRagJKxED4,twitter
oR4LbhAiSSDcrKVerW9QAQ,F29Coc23WthYwV9t60cL0g,2019-04-13 12:52:06,reply,3vNwe7yKbwo,twitter
n6M4yI49p9DW8CpkFFsJEg,F29Coc23WthYwV9t60cL0g,2018-08-09 22:01:17,reply,CCmN6X_7kn0,twitter
A0uV5GfPWLsCnN4XG1Z__g,04NLySd4__Kj01xsu9RaQg,2018-07-24 06:00:37,tweet,CCmN6X_7kn0,twitter
zWPxDjaPL_pyv_XHsMo6oQ,tL2qlvf0dtga0VQF56kHfA,2018-12-24 04:35:19,tweet,HkHb0E3I80I,twitter
nvsMOA-5yelO1GTKqsgbbg,tL2qlvf0dtga0VQF56kHfA,2018-09-11 12:51:02,tweet,CCmN6X_7kn0,twitter
yuK4jUBzB5lKV6AdFAf42w,CazrGh0CErmdfsV03UuyAQ,2018-05-12 07:00:48,tweet,Jq4LEIO740A,twitter
5jAqvV2u4gp7ROG96j787g,PCjE8MUvSCJlwglqeJO1CA,2018-09-22 19:06:15,tweet,CCmN6X_7kn0,twitter
Rt0OVfVrPwA2DniZGBBS-Q,AsQFnVrUjUiWHKCrkdWvwA,2018-05-30 11:13:27,reply,NQL3rX6xWRg,twitter
TQ0YA8wYI2J3PDcui0lVog,uX4XqAFLa6LxGShkjTnd6Q,2018-04-14 21:49:40,tweet,CCmN6X_7kn0,twitter
JYXvb5WzVpzmG7zvpH4PpA,TgcYJPqUwsy73-J2UZbT8w,2018-12-21 13:05:35,tweet,yI2s9Ow2snE,twitter
vy7kca3K0Etv_ZdIcvdN7Q,fMJWkozqXGU-9cJMxHY0aw,2018-04-20 09:30:15,tweet,DPgOnD0n9uw,twitter
ZXof8x618Gf3hnpluvsDdA,en1RtLoXo0wPyqKpa329Wg,2018-05-14 01:18:44,tweet,BbxB9TdtxBY,twitter
edThA1zspGWFKn44nJcxbw,F29Coc23WthYwV9t60cL0g,2019-01-01 22:22:19,reply,7edMjIwLg14,twitter
LV8UXFI6NV1mYgA_fFsqZA,EW-Dx_Qz8B9EqPR6XteXTg,2019-03-13 23:12:45,tweet,uHfUiw1d1tg,twitter
FZEvgzhljbu1awAptF7WnA,EW-Dx_Qz8B9EqPR6XteXTg,2018-09-23 11:40:48,reply,DPgOnD0n9uw,twitter
JLQWUJFEXzy-Ry8AFkFDxQ,_9V2xerAauT9qVKhCMgGyw,2018-04-20 21:18:26,tweet,CCmN6X_7kn0,twitter
wLGa7LlBT3jGg7yFOyUmTQ,rzuOGp0NHAKScSw6iS25bw,2018-09-21 23:46:42,tweet,qFfGmTgaa0M,twitter
DVJD-gdxKF9l_EdBZ1nwOw,a0fYqjn3qCvgH6MYNqZRew,2018-07-27 18:47:11,reply,DPgOnD0n9uw,twitter
HrTL7dFjAF8bHh11tEh1Ng,a0fYqjn3qCvgH6MYNqZRew,2019-04-18 03:42:49,reply,0EXtHoOi7_4,twitter
R7Zu3pVsEnY5RrPpOEy5Kg,a0fYqjn3qCvgH6MYNqZRew,2018-07-28 14:48:07,reply,3vNwe7yKbwo,twitter
YRSZrvYYZwwCZvGMm1NJ1g,a0fYqjn3qCvgH6MYNqZRew,2018-04-15 06:25:17,reply,_YrFULMj5qQ,twitter
vXhM4Bx9sxHdfDR6Y0Lryg,a0fYqjn3qCvgH6MYNqZRew,2019-01-01 22:27:46,reply,38HO20pgEMM,twitter
DuOS8HCdA48d5Sh3GxlXuw,a0fYqjn3qCvgH6MYNqZRew,2018-04-18 20:44:56,reply,zsEEzbkkH00,twitter
SM5alwRpQifVoqM6Xxm3CA,a0fYqjn3qCvgH6MYNqZRew,2018-08-31 10:02:20,reply,8TKr4gfR8wM,twitter
K3-NikwzHOmZUpDvwmVpnQ,a0fYqjn3qCvgH6MYNqZRew,2018-04-15 20:40:10,reply,XH11Co4_1kU,twitter
PFuzoVxwP3gTLC0euT6M_w,a0fYqjn3qCvgH6MYNqZRew,2018-05-14 08:44:01,reply,wV75b-j2vIQ,twitter
93HmZ4C9tY7_zSfAinzXCw,a0fYqjn3qCvgH6MYNqZRew,2019-03-04 00:42:15,reply,2YAbkr3R-yU,twitter
sSs8VG4OpSbDhoQhbXIWgA,a0fYqjn3qCvgH6MYNqZRew,2018-07-30 11:37:58,reply,k7R8ej5OOc8,twitter
oaVzyhCKMAynORjNh2xgvQ,a0fYqjn3qCvgH6MYNqZRew,2018-07-23 17:58:40,reply,CLRsB_QJvkI,twitter
1fioSzjmTbSjsbTbxs0sMw,dNTG_nJ-U03BN8Nxs8LaBw,2019-02-20 22:08:56,tweet,3HCFol7g-FU,twitter
9SCqOn8wblqaj6mf9piLIg,a0fYqjn3qCvgH6MYNqZRew,2018-04-22 06:03:47,tweet,-fJbMWhkTAw,twitter
jO63kDUNx4HM4lXm8WrTrg,a0fYqjn3qCvgH6MYNqZRew,2018-05-05 18:41:52,tweet,p3wJjK4Kxmo,twitter
TRpaZ7enX3FCRLDzGSfBrw,a0fYqjn3qCvgH6MYNqZRew,2018-08-19 21:43:51,reply,CCmN6X_7kn0,twitter
fHcE_8lxcPGK2bPHk9Onww,a0fYqjn3qCvgH6MYNqZRew,2018-04-10 07:29:16,reply,Ed-__3Vl_aY,twitter
Q1zGg12E9iDdoskahj2fWw,a0fYqjn3qCvgH6MYNqZRew,2018-07-23 21:56:34,reply,N2JgopKUr7I,twitter
CewivyCeK7C-hy_moQb1lg,_DMwyDsMO3Fv2IF0jaHgHw,2018-04-09 07:58:05,tweet,RkJ6N97cRLs,twitter
UYIRhp4jCtJfKL3vfTewEA,fPpeExRZTcZb4AtbRw6veQ,2018-05-18 21:24:09,tweet,BbxB9TdtxBY,twitter
Eorkhbq1qJL5_oi3ThXh1Q,xJ6AJKSct3u4r3KeKPVyag,2018-04-08 14:31:30,reply,tvVaG10AEI0,twitter
